culture;conduite;variete_n;action;semaine_debut;semaine_fin;mois_debut;mois_fin;commentaire
Chou kale;SA;1;Semis en pot/plant;49;51;décembre;décembre;Semis en alvéoles
Chou rave;PC;1;Semis en pot/plant;4;6;janvier;février;
Chou rave;PC;1;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;PC;1;Apport de compost;8;8;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;PC;1;Paillage;8;8;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;PC;1;Plantation;9;11;février;mars;
Chou rave;PC;1;Récolte;20;22;mai;mai;
Chou rave;PC;2;Semis en pot/plant;9;11;février;mars;
Chou rave;PC;2;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;PC;2;Apport de compost;12;12;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;PC;2;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;PC;2;Plantation;13;15;mars;avril;
Chou rave;PC;2;Récolte;22;24;mai;juin;
Chou rave;PC;3;Semis en pot/plant;13;15;mars;avril;
Chou rave;PC;3;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;PC;3;Apport de compost;16;16;avril;avril;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;PC;3;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;PC;3;Plantation;17;19;avril;mai;
Chou rave;PC;3;Récolte;26;28;juin;juillet;
Chou rave;PC;4;Semis en pot/plant;19;21;mai;mai;
Chou rave;PC;4;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;PC;4;Apport de compost;21;21;mai;mai;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;PC;4;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;PC;4;Plantation;22;24;mai;juin;
Chou rave;PC;4;Récolte;31;33;juillet;août;
Chou rave;PC;5;Semis en pot/plant;23;25;juin;juin;
Chou rave;PC;5;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;PC;5;Apport de compost;25;25;juin;juin;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;PC;5;Paillage;25;25;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;PC;5;Plantation;26;28;juin;juillet;
Chou rave;PC;5;Récolte;35;37;août;septembre;
Chou rave;PC;6;Semis en pot/plant;27;29;juillet;juillet;
Chou rave;PC;6;Travail du sol;29;29;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;PC;6;Apport de compost;29;29;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;PC;6;Paillage;29;29;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;PC;6;Plantation;30;32;juillet;août;
Chou rave;PC;6;Récolte;39;43;septembre;octobre;
Chou rave;PC;7;Semis en pot/plant;30;32;juillet;août;
Chou rave;PC;7;Travail du sol;32;32;août;août;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;PC;7;Apport de compost;32;32;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;PC;7;Paillage;32;32;août;août;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;PC;7;Plantation;33;35;août;août;
Chou rave;PC;7;Récolte;43;48;octobre;novembre;
Chou rave;SA;1;Récolte;11;13;mars;mars;Variétés précoces résistantes à la montaison
Chou rave;SA;1;Semis en pot/plant;35;37;août;septembre;Variétés précoces résistantes à la montaison
Chou rave;SA;1;Travail du sol;38;38;septembre;septembre;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;SA;1;Apport de compost;38;38;septembre;septembre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;SA;1;Paillage;38;38;septembre;septembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;SA;1;Plantation;39;41;septembre;octobre;Variétés précoces résistantes à la montaison
Chou rave;SA;2;Récolte;13;15;mars;avril;Variétés précoces résistantes à la montaison
Chou rave;SA;2;Semis en pot/plant;39;41;septembre;octobre;Variétés précoces résistantes à la montaison
Chou rave;SA;2;Travail du sol;43;43;octobre;octobre;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;SA;2;Apport de compost;43;43;octobre;octobre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;SA;2;Paillage;43;43;octobre;octobre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;SA;2;Plantation;44;46;octobre;novembre;Variétés précoces résistantes à la montaison
Chou rave;SA;3;Semis en pot/plant;1;2;janvier;janvier;
Chou rave;SA;3;Travail du sol;4;4;janvier;janvier;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;SA;3;Apport de compost;4;4;janvier;janvier;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;SA;3;Paillage;4;4;janvier;janvier;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;SA;3;Plantation;5;7;janvier;février;
Chou rave;SA;3;Récolte;15;17;avril;avril;
Chou rave;SA;4;Semis en pot/plant;4;6;janvier;février;
Chou rave;SA;4;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;SA;4;Apport de compost;8;8;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;SA;4;Paillage;8;8;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;SA;4;Plantation;9;11;février;mars;
Chou rave;SA;4;Récolte;18;20;avril;mai;
Chou rave;SA;5;Semis en pot/plant;32;34;août;août;
Chou rave;SA;5;Travail du sol;34;34;août;août;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;SA;5;Apport de compost;34;34;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;SA;5;Paillage;34;34;août;août;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;SA;5;Plantation;35;37;août;septembre;
Chou rave;SA;5;Récolte;46;50;novembre;décembre;
Chou rave;SA;6;Récolte;1;2;janvier;janvier;
Chou rave;SA;6;Semis en pot/plant;34;36;août;septembre;
Chou rave;SA;6;Travail du sol;36;36;septembre;septembre;Ameublir, décompacter et affiner la planche avant plantation.
Chou rave;SA;6;Apport de compost;36;36;septembre;septembre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou rave;SA;6;Paillage;36;36;septembre;septembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou rave;SA;6;Plantation;37;39;septembre;septembre;
Chou rave;SA;6;Récolte;51;52;décembre;décembre;
Chou-fleur;PC;1;Semis en pot/plant;2;4;janvier;janvier;Variétés de 75-90 jours après plantation
Chou-fleur;PC;1;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;1;Apport de compost;8;8;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;1;Paillage;8;8;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;1;Plantation;9;11;février;mars;Variétés de 75-90 jours après plantation
Chou-fleur;PC;1;Récolte;25;27;juin;juillet;Variétés de 75-90 jours après plantation
Chou-fleur;PC;2;Semis en pot/plant;6;8;février;février;Variétés de 75-90 jours après plantation
Chou-fleur;PC;2;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;2;Apport de compost;12;12;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;2;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;2;Plantation;13;15;mars;avril;Variétés de 75-90 jours après plantation
Chou-fleur;PC;2;Récolte;28;30;juillet;juillet;Variétés de 75-90 jours après plantation
Chou-fleur;PC;3;Semis en pot/plant;11;13;mars;mars;Variétés de 75-90 jours après plantation
Chou-fleur;PC;3;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;3;Apport de compost;16;16;avril;avril;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;3;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;3;Plantation;17;19;avril;mai;Variétés de 75-90 jours après plantation
Chou-fleur;PC;3;Récolte;31;33;juillet;août;Variétés de 75-90 jours après plantation
Chou-fleur;PC;4;Semis en pot/plant;17;19;avril;mai;Variétés de 75-90 jours après plantation
Chou-fleur;PC;4;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;4;Apport de compost;21;21;mai;mai;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;4;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;4;Plantation;22;24;mai;juin;Variétés de 75-90 jours après plantation
Chou-fleur;PC;4;Récolte;35;38;août;septembre;Variétés de 75-90 jours après plantation
Chou-fleur;PC;5;Semis en pot/plant;21;23;mai;juin;Variétés de 75-90 jours après plantation
Chou-fleur;PC;5;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;5;Apport de compost;25;25;juin;juin;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;5;Paillage;25;25;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;5;Plantation;26;28;juin;juillet;Variétés de 75-90 jours après plantation
Chou-fleur;PC;5;Récolte;39;44;septembre;octobre;Variétés de 75-90 jours après plantation
Chou-fleur;PC;6;Semis en pot/plant;21;23;mai;juin;Variétés de 90-100 jours après plantation
Chou-fleur;PC;6;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;6;Apport de compost;25;25;juin;juin;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;6;Paillage;25;25;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;6;Plantation;26;28;juin;juillet;Variétés de 90-100 jours après plantation
Chou-fleur;PC;6;Récolte;41;46;octobre;novembre;Variétés de 90-100 jours après plantation
Chou-fleur;PC;7;Semis en pot/plant;23;25;juin;juin;Variétés de 75-90 jours après plantation
Chou-fleur;PC;7;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;7;Apport de compost;27;27;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;7;Paillage;27;27;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;7;Plantation;28;30;juillet;juillet;Variétés de 75-90 jours après plantation
Chou-fleur;PC;7;Récolte;41;46;octobre;novembre;Variétés de 75-90 jours après plantation
Chou-fleur;PC;8;Semis en pot/plant;23;25;juin;juin;Variétés de 90-100 jours après plantation
Chou-fleur;PC;8;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;8;Apport de compost;27;27;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;8;Paillage;27;27;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;8;Plantation;28;30;juillet;juillet;Variétés de 90-100 jours après plantation
Chou-fleur;PC;8;Récolte;44;49;octobre;décembre;Variétés de 90-100 jours après plantation
Chou-fleur;PC;9;Semis en pot/plant;25;27;juin;juillet;Variétés de 75-90 jours après plantation
Chou-fleur;PC;9;Travail du sol;29;29;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;9;Apport de compost;29;29;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;9;Paillage;29;29;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;9;Plantation;30;32;juillet;août;Variétés de 75-90 jours après plantation
Chou-fleur;PC;9;Récolte;45;50;novembre;décembre;Variétés de 75-90 jours après plantation
Chou-fleur;PC;10;Récolte;1;1;janvier;janvier;Variétés de 90-100 jours après plantation
Chou-fleur;PC;10;Semis en pot/plant;25;27;juin;juillet;Variétés de 90-100 jours après plantation
Chou-fleur;PC;10;Travail du sol;29;29;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;10;Apport de compost;29;29;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;10;Paillage;29;29;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;10;Plantation;30;32;juillet;août;Variétés de 90-100 jours après plantation
Chou-fleur;PC;10;Récolte;47;52;novembre;décembre;Variétés de 90-100 jours après plantation
Chou-fleur;PC;11;Récolte;1;4;janvier;janvier;Variétés de 100-120 jours après plantation
Chou-fleur;PC;11;Semis en pot/plant;23;25;juin;juin;Variétés de 100-120 jours après plantation
Chou-fleur;PC;11;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;11;Apport de compost;27;27;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;11;Paillage;27;27;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;11;Plantation;28;30;juillet;juillet;Variétés de 100-120 jours après plantation
Chou-fleur;PC;11;Récolte;51;52;décembre;décembre;Variétés de 100-120 jours après plantation
Chou-fleur;PC;12;Récolte;4;10;janvier;mars;Variétés de 130-150 jours après plantation
Chou-fleur;PC;12;Semis en pot/plant;23;25;juin;juin;Variétés de 130-150 jours après plantation
Chou-fleur;PC;12;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;12;Apport de compost;27;27;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;12;Paillage;27;27;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;12;Plantation;28;30;juillet;juillet;Variétés de 130-150 jours après plantation
Chou-fleur;PC;13;Récolte;12;17;mars;avril;Variétés de >170 jours après plantation
Chou-fleur;PC;13;Semis en pot/plant;23;25;juin;juin;Variétés de >170 jours après plantation
Chou-fleur;PC;13;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;PC;13;Apport de compost;27;27;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;PC;13;Paillage;27;27;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;PC;13;Plantation;28;30;juillet;juillet;Variétés de >170 jours après plantation
Chou-fleur;SA;1;Récolte;14;16;avril;avril;Variétés de 75-90 jours après plantation
Chou-fleur;SA;1;Semis en pot/plant;34;36;août;septembre;Variétés de 75-90 jours après plantation
Chou-fleur;SA;1;Travail du sol;38;38;septembre;septembre;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;SA;1;Apport de compost;38;38;septembre;septembre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;SA;1;Paillage;38;38;septembre;septembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;SA;1;Plantation;39;41;septembre;octobre;Variétés de 75-90 jours après plantation
Chou-fleur;SA;2;Travail du sol;4;4;janvier;janvier;Ameublir, décompacter et affiner la planche avant plantation.
Chou-fleur;SA;2;Apport de compost;4;4;janvier;janvier;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Chou-fleur;SA;2;Paillage;4;4;janvier;janvier;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Chou-fleur;SA;2;Plantation;5;7;janvier;février;Semis en alvéoles
Chou-fleur;SA;2;Récolte;19;21;mai;mai;Semis en alvéoles
